PICKER_ID,THM_ID,ARTICLE_CODE,FLOOR,AISLE,COLUMN,SHELF,LEFT_OR_RIGHT,AMOUNT,PICKCAR_ID,PICK_ORDER
PICKER_MZN3,567088398,1312,MZN3,21,12,2,L,1,PICKCAR_MZN3,77
PICKER_MZN3,167048393,1348,MZN3,22,14,2,L,1,PICKCAR_MZN3,78
PICKER_MZN3,167054808,1342,MZN3,22,13,1,R,1,PICKCAR_MZN3,79
PICKER_MZN3,167052729,1347,MZN3,22,13,2,R,1,PICKCAR_MZN3,79
PICKER_MZN3,167048390,1344,MZN3,22,13,2,L,2,PICKCAR_MZN3,79
PICKER_MZN3,167052729,1346,MZN3,22,13,2,R,1,PICKCAR_MZN3,79
PICKER_MZN3,167048352,1343,MZN3,22,12,1,R,2,PICKCAR_MZN3,80
PICKER_MZN3,167058031,982,MZN3,22,11,2,L,4,PICKCAR_MZN3,81
PICKER_MZN3,567184478,1336,MZN3,22,10,2,L,3,PICKCAR_MZN3,82
PICKER_MZN3,567490881,1337,MZN3,22,9,1,L,1,PICKCAR_MZN3,83
PICKER_MZN3,167046665,1338,MZN3,22,9,1,R,1,PICKCAR_MZN3,83
PICKER_MZN3,167054006,1396,MZN3,22,7,2,L,1,PICKCAR_MZN3,84
PICKER_MZN3,167062758,1082,MZN3,22,6,1,R,10,PICKCAR_MZN3,85
PICKER_MZN3,567518927,1334,MZN3,22,6,2,L,2,PICKCAR_MZN3,85
PICKER_MZN3,167053994,1188,MZN3,22,3,2,R,4,PICKCAR_MZN3,86
PICKER_MZN3,167053994,1247,MZN3,22,3,2,R,1,PICKCAR_MZN3,86
PICKER_MZN3,167053992,1247,MZN3,22,3,2,R,3,PICKCAR_MZN3,86
PICKER_MZN3,167053992,1325,MZN3,22,3,2,R,2,PICKCAR_MZN3,86
PICKER_MZN3,567436907,1321,MZN3,22,2,1,L,1,PICKCAR_MZN3,87
PICKER_MZN3,167054003,1320,MZN3,22,1,1,R,3,PICKCAR_MZN3,88
PICKER_MZN3,167054003,1394,MZN3,22,1,1,R,1,PICKCAR_MZN3,88
PICKER_MZN3,167054003,1424,MZN3,22,1,1,R,1,PICKCAR_MZN3,88
PICKER_MZN3,167062800,1307,MZN3,21,2,2,R,5,PICKCAR_MZN3,89
PICKER_MZN3,167066359,604,MZN3,20,1,2,R,1,PICKCAR_MZN3,90
PICKER_MZN3,567424849,1295,MZN3,20,6,2,R,3,PICKCAR_MZN3,91
PICKER_MZN3,567424849,1297,MZN3,20,6,2,R,1,PICKCAR_MZN3,91
PICKER_MZN3,167044963,1306,MZN3,20,7,1,L,2,PICKCAR_MZN3,92
PICKER_MZN3,167055262,1298,MZN3,20,9,2,R,1,PICKCAR_MZN3,93
PICKER_MZN3,167052730,1299,MZN3,20,10,2,L,1,PICKCAR_MZN3,94
PICKER_MZN3,167063576,1277,MZN3,20,11,1,R,1,PICKCAR_MZN3,95
PICKER_MZN3,167057974,1280,MZN3,18,10,2,R,1,PICKCAR_MZN3,96
PICKER_MZN3,167047177,1372,MZN3,18,7,2,L,1,PICKCAR_MZN3,97
PICKER_MZN3,567219712,1270,MZN3,17,13,2,L,3,PICKCAR_MZN3,98
PICKER_MZN3,167063033,1272,MZN3,17,15,1,L,7,PICKCAR_MZN3,99
PICKER_MZN3,167044872,1092,MZN3,17,16,2,R,1,PICKCAR_MZN3,100
PICKER_MZN3,167065988,1274,MZN3,17,17,1,L,1,PICKCAR_MZN3,101
PICKER_MZN3,567219473,1243,MZN3,16,15,1,R,8,PICKCAR_MZN3,102
PICKER_MZN3,167046703,1154,MZN3,16,14,2,R,2,PICKCAR_MZN3,103
PICKER_MZN3,167050875,1241,MZN3,16,13,2,L,7,PICKCAR_MZN3,104
PICKER_MZN3,167056236,1235,MZN3,16,9,2,L,1,PICKCAR_MZN3,105
PICKER_MZN3,167070379,1238,MZN3,16,10,2,R,1,PICKCAR_MZN3,106
PICKER_MZN3,167070379,1239,MZN3,16,10,2,R,1,PICKCAR_MZN3,106
PICKER_MZN3,167047227,1229,MZN3,15,13,1,R,1,PICKCAR_MZN3,107
PICKER_MZN3,567436782,1228,MZN3,15,14,2,L,1,PICKCAR_MZN3,108
PICKER_MZN3,167041256,1265,MZN3,15,10,1,R,2,PICKCAR_MZN3,109
PICKER_MZN3,567211751,1185,MZN3,15,9,1,L,10,PICKCAR_MZN3,110
PICKER_MZN3,167038888,1226,MZN3,15,8,1,R,1,PICKCAR_MZN3,111
PICKER_MZN3,167062003,1130,MZN3,15,6,1,R,2,PICKCAR_MZN3,112
PICKER_MZN3,167062869,1193,MZN3,13,9,1,R,1,PICKCAR_MZN3,113
PICKER_MZN3,167055652,1183,MZN3,13,12,1,R,1,PICKCAR_MZN3,114
PICKER_MZN3,567513594,573,MZN3,13,12,2,R,1,PICKCAR_MZN3,114
PICKER_MZN3,567513594,1089,MZN3,13,12,2,R,10,PICKCAR_MZN3,114
PICKER_MZN3,567520277,1197,MZN3,13,14,1,L,3,PICKCAR_MZN3,115
PICKER_MZN3,567520277,1198,MZN3,13,14,1,L,2,PICKCAR_MZN3,115
PICKER_MZN3,567177210,1212,MZN3,13,16,1,R,1,PICKCAR_MZN3,116
PICKER_MZN3,567475773,1200,MZN3,13,16,2,R,1,PICKCAR_MZN3,116
PICKER_MZN3,167041315,1096,MZN3,12,12,2,R,2,PICKCAR_MZN3,117
PICKER_MZN3,167063509,988,MZN3,12,13,1,L,1,PICKCAR_MZN3,118
PICKER_MZN3,167063506,1186,MZN3,12,13,2,R,3,PICKCAR_MZN3,118
PICKER_MZN3,167063506,1187,MZN3,12,13,2,R,3,PICKCAR_MZN3,118
PICKER_MZN3,167047353,1182,MZN3,12,9,1,L,5,PICKCAR_MZN3,119
PICKER_MZN3,167052173,1157,MZN3,12,9,1,R,5,PICKCAR_MZN3,119
PICKER_MZN3,567124035,1180,MZN3,12,8,1,L,1,PICKCAR_MZN3,120
PICKER_MZN3,567192202,1181,MZN3,12,8,1,R,2,PICKCAR_MZN3,120
PICKER_MZN3,167063543,1179,MZN3,12,7,1,L,2,PICKCAR_MZN3,121
PICKER_MZN3,167053768,1151,MZN3,12,7,2,L,2,PICKCAR_MZN3,121
PICKER_MZN3,167063542,1178,MZN3,12,6,2,L,1,PICKCAR_MZN3,122
PICKER_MZN3,167039005,1176,MZN3,12,5,1,L,2,PICKCAR_MZN3,123
PICKER_MZN3,167047476,1173,MZN3,12,3,1,R,1,PICKCAR_MZN3,124
PICKER_MZN3,167047476,1177,MZN3,12,3,1,R,3,PICKCAR_MZN3,124
PICKER_MZN3,167063552,1174,MZN3,12,3,2,R,2,PICKCAR_MZN3,124
PICKER_MZN3,167056217,1146,MZN3,11,1,1,L,1,PICKCAR_MZN3,125
PICKER_MZN3,167023050,1148,MZN3,11,1,2,R,2,PICKCAR_MZN3,125
PICKER_MZN3,167054080,578,MZN3,11,3,2,R,1,PICKCAR_MZN3,126
PICKER_MZN3,167066239,1150,MZN3,11,4,1,R,4,PICKCAR_MZN3,127
PICKER_MZN3,567750606,1151,MZN3,11,4,2,R,1,PICKCAR_MZN3,127
PICKER_MZN3,567750604,1078,MZN3,11,6,1,R,10,PICKCAR_MZN3,128
PICKER_MZN3,567750603,1153,MZN3,11,6,2,L,1,PICKCAR_MZN3,128
PICKER_MZN3,167041605,1156,MZN3,11,9,2,L,6,PICKCAR_MZN3,129
PICKER_MZN3,167070375,1158,MZN3,11,11,1,L,4,PICKCAR_MZN3,130
PICKER_MZN3,567533892,1159,MZN3,11,11,1,R,2,PICKCAR_MZN3,130
PICKER_MZN3,167067333,1163,MZN3,11,14,1,R,1,PICKCAR_MZN3,131
PICKER_MZN3,167067340,1165,MZN3,11,15,2,R,2,PICKCAR_MZN3,132
PICKER_MZN3,567192480,554,MZN3,11,16,2,R,1,PICKCAR_MZN3,133
PICKER_MZN3,167067348,1168,MZN3,11,17,1,R,1,PICKCAR_MZN3,134
PICKER_MZN3,167067348,1169,MZN3,11,17,1,R,2,PICKCAR_MZN3,134
PICKER_MZN3,167067348,1317,MZN3,11,17,1,R,1,PICKCAR_MZN3,134
PICKER_MZN3,167063565,1170,MZN3,11,18,2,R,1,PICKCAR_MZN3,135
PICKER_MZN3,167063565,1171,MZN3,11,18,2,R,1,PICKCAR_MZN3,135
PICKER_MZN3,167063217,1119,MZN3,9,18,2,L,2,PICKCAR_MZN3,136
PICKER_MZN3,167063217,1120,MZN3,9,18,2,L,1,PICKCAR_MZN3,136
PICKER_MZN3,567219275,1121,MZN3,9,18,2,R,1,PICKCAR_MZN3,136
PICKER_MZN3,167044951,1080,MZN3,9,16,1,L,1,PICKCAR_MZN3,137
PICKER_MZN3,567132318,1116,MZN3,9,15,1,R,1,PICKCAR_MZN3,138
PICKER_MZN3,167057010,1095,MZN3,9,15,1,R,1,PICKCAR_MZN3,138
PICKER_MZN3,167058030,1113,MZN3,9,14,2,R,2,PICKCAR_MZN3,139
PICKER_MZN3,167063503,1115,MZN3,9,14,2,L,1,PICKCAR_MZN3,139
PICKER_MZN3,167044952,1112,MZN3,9,13,1,L,1,PICKCAR_MZN3,140
PICKER_MZN3,567124292,1139,MZN3,9,13,2,L,1,PICKCAR_MZN3,140
PICKER_MZN3,567276086,1138,MZN3,9,12,2,L,2,PICKCAR_MZN3,141
PICKER_MZN3,167048226,1111,MZN3,9,11,2,L,1,PICKCAR_MZN3,142
PICKER_MZN3,167050833,1059,MZN3,6,15,2,R,4,PICKCAR_MZN3,143
PICKER_MZN3,167048432,1264,MZN3,6,14,1,L,2,PICKCAR_MZN3,144
PICKER_MZN3,167041448,1056,MZN3,6,12,1,L,1,PICKCAR_MZN3,145
PICKER_MZN3,167048356,1050,MZN3,6,6,1,R,6,PICKCAR_MZN3,146
PICKER_MZN3,167048358,1315,MZN3,6,7,1,R,1,PICKCAR_MZN3,147
PICKER_MZN3,167038902,1053,MZN3,6,9,2,L,3,PICKCAR_MZN3,148
PICKER_MZN3,167038902,1052,MZN3,6,9,2,L,3,PICKCAR_MZN3,148
PICKER_MZN3,167054036,1044,MZN3,5,7,1,R,1,PICKCAR_MZN3,149
PICKER_MZN3,167067377,1046,MZN3,5,7,2,R,2,PICKCAR_MZN3,149
PICKER_MZN3,167066208,1043,MZN3,5,9,2,L,3,PICKCAR_MZN3,150
PICKER_MZN3,167047225,1092,MZN3,5,10,2,L,1,PICKCAR_MZN3,151
PICKER_MZN3,567468445,1017,MZN3,3,16,2,R,1,PICKCAR_MZN3,152
PICKER_MZN3,567468445,1016,MZN3,3,16,2,R,1,PICKCAR_MZN3,152
PICKER_MZN3,567468448,1015,MZN3,3,15,2,R,1,PICKCAR_MZN3,153
PICKER_MZN3,167066240,1013,MZN3,3,13,1,R,1,PICKCAR_MZN3,154
PICKER_MZN3,567468458,1012,MZN3,3,13,2,R,1,PICKCAR_MZN3,154
PICKER_MZN3,167062957,1008,MZN3,3,12,1,L,5,PICKCAR_MZN3,155
PICKER_MZN3,167062957,1009,MZN3,3,12,1,L,2,PICKCAR_MZN3,155
PICKER_MZN3,167055634,1011,MZN3,3,12,2,R,4,PICKCAR_MZN3,155
PICKER_MZN3,167055631,1054,MZN3,3,11,1,L,1,PICKCAR_MZN3,156
PICKER_MZN3,167063487,1005,MZN3,3,11,2,R,1,PICKCAR_MZN3,156
PICKER_MZN3,167063487,1006,MZN3,3,11,2,R,3,PICKCAR_MZN3,156
PICKER_MZN3,167063487,1007,MZN3,3,11,2,R,2,PICKCAR_MZN3,156
PICKER_MZN3,167063487,1175,MZN3,3,11,2,R,1,PICKCAR_MZN3,156
PICKER_MZN3,167051238,995,MZN3,3,4,2,R,11,PICKCAR_MZN3,157
PICKER_MZN3,167059627,992,MZN3,3,1,1,R,2,PICKCAR_MZN3,158
PICKER_MZN3,567469788,980,MZN3,2,2,1,R,2,PICKCAR_MZN3,159
PICKER_MZN3,567469786,979,MZN3,2,1,1,R,2,PICKCAR_MZN3,160
PICKER_MZN4,567819617,1445,MZN4,1,5,5,R,5,PICKCAR_MZN4,1
PICKER_MZN4,4197210563,1446,MZN4,1,9,4,L,1,PICKCAR_MZN4,2
PICKER_MZN4,567746667,1456,MZN4,1,11,3,L,2,PICKCAR_MZN4,3
PICKER_MZN4,567940640,1459,MZN4,1,12,2,R,1,PICKCAR_MZN4,4
PICKER_MZN4,567940640,1462,MZN4,1,12,2,R,1,PICKCAR_MZN4,4
PICKER_MZN4,567940639,1461,MZN4,1,12,5,R,1,PICKCAR_MZN4,4
PICKER_MZN4,567645543,1484,MZN4,2,15,4,L,1,PICKCAR_MZN4,5
PICKER_MZN4,567618779,1487,MZN4,2,15,5,L,2,PICKCAR_MZN4,5
PICKER_MZN4,4197164859,2128,MZN4,2,16,3,L,2,PICKCAR_MZN4,6
PICKER_MZN4,567754782,1577,MZN4,2,17,5,R,3,PICKCAR_MZN4,7
PICKER_MZN4,4197288999,1491,MZN4,2,18,2,R,14,PICKCAR_MZN4,8
PICKER_MZN4,567754776,1494,MZN4,2,19,4,R,3,PICKCAR_MZN4,9
PICKER_MZN4,567754789,1495,MZN4,2,19,7,R,2,PICKCAR_MZN4,9
PICKER_MZN4,567754794,1496,MZN4,2,19,7,R,1,PICKCAR_MZN4,9
PICKER_MZN4,567904609,1547,MZN4,3,19,4,L,1,PICKCAR_MZN4,10
PICKER_MZN4,567754666,1548,MZN4,3,19,5,L,1,PICKCAR_MZN4,10
PICKER_MZN4,567756885,1543,MZN4,3,15,2,L,2,PICKCAR_MZN4,11
PICKER_MZN4,567954663,1610,MZN4,3,13,3,L,1,PICKCAR_MZN4,12
PICKER_MZN4,567738807,1542,MZN4,3,13,6,R,4,PICKCAR_MZN4,12
PICKER_MZN4,567946883,1539,MZN4,3,12,5,R,1,PICKCAR_MZN4,13
PICKER_MZN4,567947514,1528,MZN4,3,8,3,R,1,PICKCAR_MZN4,14
PICKER_MZN4,567947513,1528,MZN4,3,8,5,R,1,PICKCAR_MZN4,14
PICKER_MZN4,567950881,1530,MZN4,3,8,6,R,1,PICKCAR_MZN4,14
PICKER_MZN4,567726389,1686,MZN4,3,7,3,R,3,PICKCAR_MZN4,15
PICKER_MZN4,567726378,1515,MZN4,3,6,4,L,3,PICKCAR_MZN4,16
PICKER_MZN4,567715614,1583,MZN4,3,6,4,R,1,PICKCAR_MZN4,16
PICKER_MZN4,567726373,1523,MZN4,3,6,7,R,1,PICKCAR_MZN4,16
PICKER_MZN4,567947469,1506,MZN4,3,5,5,L,1,PICKCAR_MZN4,17
PICKER_MZN4,567947469,1056,MZN4,3,5,5,L,1,PICKCAR_MZN4,17
PICKER_MZN4,567952191,521,MZN4,3,5,6,R,1,PICKCAR_MZN4,17
PICKER_MZN4,567730565,1497,MZN4,3,2,2,R,2,PICKCAR_MZN4,18
PICKER_MZN4,567866623,1551,MZN4,4,2,4,L,1,PICKCAR_MZN4,19
PICKER_MZN4,567505443,1553,MZN4,4,2,5,R,1,PICKCAR_MZN4,19
PICKER_MZN4,567862565,1555,MZN4,4,3,1,R,1,PICKCAR_MZN4,20
PICKER_MZN4,567862564,1562,MZN4,4,4,3,R,1,PICKCAR_MZN4,21
PICKER_MZN4,567862542,1561,MZN4,4,4,3,L,1,PICKCAR_MZN4,21
PICKER_MZN4,567862542,1656,MZN4,4,4,3,L,1,PICKCAR_MZN4,21
PICKER_MZN4,567716267,1564,MZN4,4,4,6,L,1,PICKCAR_MZN4,21
PICKER_MZN4,567716257,1568,MZN4,4,4,7,L,3,PICKCAR_MZN4,21
PICKER_MZN4,567749946,1578,MZN4,4,8,1,L,2,PICKCAR_MZN4,22
PICKER_MZN4,567749856,1579,MZN4,4,9,7,L,2,PICKCAR_MZN4,23
PICKER_MZN4,567738702,1588,MZN4,4,14,4,R,1,PICKCAR_MZN4,24
PICKER_MZN4,567738530,1687,MZN4,4,14,5,R,3,PICKCAR_MZN4,24
PICKER_MZN4,567954461,1589,MZN4,4,14,6,R,1,PICKCAR_MZN4,24
PICKER_MZN4,567716602,1592,MZN4,4,16,5,L,2,PICKCAR_MZN4,25
PICKER_MZN4,567716588,1591,MZN4,4,16,5,R,2,PICKCAR_MZN4,25
PICKER_MZN4,567716587,1695,MZN4,4,17,2,R,2,PICKCAR_MZN4,26
PICKER_MZN4,4197268437,1593,MZN4,4,17,5,L,1,PICKCAR_MZN4,26
PICKER_MZN4,567842171,1614,MZN4,5,18,4,R,1,PICKCAR_MZN4,27
PICKER_MZN4,4197157706,2053,MZN4,5,18,7,R,4,PICKCAR_MZN4,27
PICKER_MZN4,567591674,1611,MZN4,5,16,2,L,1,PICKCAR_MZN4,28
PICKER_MZN4,567854854,1624,MZN4,6,19,4,L,2,PICKCAR_MZN4,29
PICKER_MZN4,4197182267,1618,MZN4,6,16,2,L,1,PICKCAR_MZN4,30
PICKER_MZN4,567715627,1605,MZN4,5,10,4,L,1,PICKCAR_MZN4,31
PICKER_MZN4,567575661,1574,MZN4,5,8,1,L,1,PICKCAR_MZN4,32
PICKER_MZN4,567587544,1595,MZN4,5,3,6,L,3,PICKCAR_MZN4,33
PICKER_MZN4,567750596,1627,MZN4,7,3,2,L,1,PICKCAR_MZN4,34
PICKER_MZN4,567745940,1637,MZN4,7,6,2,R,2,PICKCAR_MZN4,35
PICKER_MZN4,567745838,1635,MZN4,7,7,4,R,1,PICKCAR_MZN4,36
PICKER_MZN4,567745870,1639,MZN4,7,9,3,L,1,PICKCAR_MZN4,37
PICKER_MZN4,567746038,1636,MZN4,7,9,4,L,1,PICKCAR_MZN4,37
PICKER_MZN4,567745850,1640,MZN4,7,9,4,L,1,PICKCAR_MZN4,37
PICKER_MZN4,567746019,1642,MZN4,7,9,7,L,1,PICKCAR_MZN4,37
PICKER_MZN4,567743840,1643,MZN4,7,9,7,R,1,PICKCAR_MZN4,37
PICKER_MZN4,567756486,1647,MZN4,7,12,5,R,9,PICKCAR_MZN4,38
PICKER_MZN4,567845727,1651,MZN4,7,13,6,R,1,PICKCAR_MZN4,39
PICKER_MZN4,567718551,1676,MZN4,8,10,1,R,2,PICKCAR_MZN4,40
PICKER_MZN4,567754934,1677,MZN4,8,10,5,L,1,PICKCAR_MZN4,40
PICKER_MZN4,567753253,1679,MZN4,8,10,6,L,1,PICKCAR_MZN4,40
PICKER_MZN4,567716483,1674,MZN4,8,9,6,R,1,PICKCAR_MZN4,41
PICKER_MZN4,567743139,1670,MZN4,8,7,4,L,2,PICKCAR_MZN4,42
PICKER_MZN4,567755087,1667,MZN4,8,5,1,R,1,PICKCAR_MZN4,43
PICKER_MZN4,567738895,1980,MZN4,8,13,4,R,3,PICKCAR_MZN4,44
PICKER_MZN4,567716556,1684,MZN4,8,14,1,R,1,PICKCAR_MZN4,45
PICKER_MZN4,567716549,1684,MZN4,8,14,2,R,1,PICKCAR_MZN4,45
PICKER_MZN4,567794434,1692,MZN4,8,14,4,L,1,PICKCAR_MZN4,45
PICKER_MZN4,567565841,1694,MZN4,8,19,2,L,1,PICKCAR_MZN4,46
PICKER_MZN4,567746755,2085,MZN4,9,17,7,R,1,PICKCAR_MZN4,47
PICKER_MZN4,567594131,1716,MZN4,9,16,3,R,1,PICKCAR_MZN4,48
PICKER_MZN4,567722894,1705,MZN4,9,11,2,L,2,PICKCAR_MZN4,49
PICKER_MZN4,567712261,1638,MZN4,9,11,3,L,1,PICKCAR_MZN4,49
PICKER_MZN4,567722857,1708,MZN4,9,11,4,L,1,PICKCAR_MZN4,49
PICKER_MZN4,567712281,1688,MZN4,9,11,4,L,1,PICKCAR_MZN4,49
PICKER_MZN4,567722942,1705,MZN4,9,11,5,L,1,PICKCAR_MZN4,49
PICKER_MZN4,567956698,1225,MZN4,10,13,7,R,1,PICKCAR_MZN4,50
PICKER_MZN4,567956697,1064,MZN4,10,13,7,R,1,PICKCAR_MZN4,50
PICKER_MZN4,567888413,1745,MZN4,10,17,4,L,1,PICKCAR_MZN4,51
PICKER_MZN4,567888413,1747,MZN4,10,17,4,L,1,PICKCAR_MZN4,51
PICKER_MZN4,567888451,1744,MZN4,10,17,4,L,1,PICKCAR_MZN4,51
PICKER_MZN4,567729664,1752,MZN4,10,17,5,R,1,PICKCAR_MZN4,51
PICKER_MZN4,567888412,227,MZN4,10,17,6,L,1,PICKCAR_MZN4,51
PICKER_MZN4,567888410,1753,MZN4,10,17,6,L,1,PICKCAR_MZN4,51
PICKER_MZN4,567720242,1757,MZN4,10,17,6,R,1,PICKCAR_MZN4,51
PICKER_MZN4,567961779,584,MZN4,11,9,7,R,6,PICKCAR_MZN4,52
PICKER_MZN4,4197208978,1810,MZN4,11,6,3,L,1,PICKCAR_MZN4,53
PICKER_MZN4,567947468,1507,MZN4,11,5,2,L,1,PICKCAR_MZN4,54
PICKER_MZN4,567950825,1528,MZN4,11,5,2,L,1,PICKCAR_MZN4,54
PICKER_MZN4,567947458,1797,MZN4,11,5,4,L,1,PICKCAR_MZN4,54
PICKER_MZN4,567950818,1807,MZN4,11,5,6,L,1,PICKCAR_MZN4,54
PICKER_MZN4,567950818,1803,MZN4,11,5,6,L,1,PICKCAR_MZN4,54
PICKER_MZN4,567950822,1528,MZN4,11,4,1,R,1,PICKCAR_MZN4,55
PICKER_MZN4,567950810,1383,MZN4,11,4,6,R,1,PICKCAR_MZN4,55
PICKER_MZN4,567947441,1769,MZN4,11,3,2,R,1,PICKCAR_MZN4,56
PICKER_MZN4,567947443,1780,MZN4,11,3,6,R,1,PICKCAR_MZN4,56
PICKER_MZN4,567846611,1949,MZN4,13,2,1,L,1,PICKCAR_MZN4,57
PICKER_MZN4,567956676,1010,MZN4,13,2,7,L,1,PICKCAR_MZN4,57
PICKER_MZN4,567730241,1438,MZN4,13,2,7,R,3,PICKCAR_MZN4,57
PICKER_MZN4,567730236,1442,MZN4,13,2,7,L,3,PICKCAR_MZN4,57
PICKER_MZN4,567846623,1950,MZN4,13,4,6,R,3,PICKCAR_MZN4,58
PICKER_MZN4,567953390,1872,MZN4,13,9,4,R,1,PICKCAR_MZN4,59
PICKER_MZN4,567738545,1877,MZN4,13,10,4,R,3,PICKCAR_MZN4,60
PICKER_MZN4,567708681,1884,MZN4,13,14,6,L,1,PICKCAR_MZN4,61
PICKER_MZN4,567715566,1560,MZN4,19,5,6,R,8,PICKCAR_MZN4,62
PICKER_MZN4,567946578,2038,MZN4,19,1,3,R,1,PICKCAR_MZN4,63
PICKER_MZN4,567835848,2090,MZN4,21,6,4,R,3,PICKCAR_MZN4,64
PICKER_MZN4,567755548,2181,MZN4,22,14,4,L,1,PICKCAR_MZN4,65
PICKER_MZN4,567757205,2115,MZN4,22,17,1,L,1,PICKCAR_MZN4,66
PICKER_MZN4,567757204,1659,MZN4,22,17,2,R,1,PICKCAR_MZN4,66
PICKER_MZN4,4197273523,198,MZN4,22,17,3,R,2,PICKCAR_MZN4,66
PICKER_MZN4,567755907,2117,MZN4,22,17,6,R,5,PICKCAR_MZN4,66
PICKER_MZN4,4197318504,2150,MZN4,23,17,2,L,1,PICKCAR_MZN4,67
PICKER_MZN4,567901992,2147,MZN4,23,16,4,L,1,PICKCAR_MZN4,68
PICKER_MZN4,4197233872,2169,MZN4,24,13,7,L,1,PICKCAR_MZN4,69
PICKER_MZN4,567756804,2172,MZN4,24,14,3,L,1,PICKCAR_MZN4,70
PICKER_MZN4,4197184842,1897,MZN4,24,15,2,R,4,PICKCAR_MZN4,71
PICKER_MZN4,567907889,2078,MZN4,24,16,1,R,2,PICKCAR_MZN4,72
PICKER_MZN4,567907888,2176,MZN4,24,16,7,R,1,PICKCAR_MZN4,72
PICKER_MZN4,567907873,2073,MZN4,24,17,2,R,1,PICKCAR_MZN4,73
PICKER_MZN4,567901984,2149,MZN4,24,17,4,R,2,PICKCAR_MZN4,73
PICKER_MZN4,567907878,2074,MZN4,24,17,6,R,1,PICKCAR_MZN4,73
PICKER_MZN4,567907878,2177,MZN4,24,17,6,R,1,PICKCAR_MZN4,73
PICKER_MZN4,4197229366,2275,MZN4,27,19,1,L,1,PICKCAR_MZN4,74
PICKER_MZN4,4197281305,1740,MZN4,27,19,5,L,1,PICKCAR_MZN4,74
PICKER_MZN4,567540293,2273,MZN4,27,17,3,R,2,PICKCAR_MZN4,75
PICKER_MZN4,567950977,2269,MZN4,27,15,4,R,1,PICKCAR_MZN4,76
PICKER_MZN4,567950976,1040,MZN4,27,15,6,R,1,PICKCAR_MZN4,76
PICKER_MZN4,567940556,1544,MZN4,27,13,3,L,1,PICKCAR_MZN4,77
PICKER_MZN4,567706891,2266,MZN4,27,13,3,R,2,PICKCAR_MZN4,77
PICKER_MZN4,567823219,2263,MZN4,27,13,7,L,2,PICKCAR_MZN4,77
PICKER_MZN4,567705450,2262,MZN4,27,12,7,L,2,PICKCAR_MZN4,78
PICKER_MZN4,567756889,2257,MZN4,27,8,4,R,1,PICKCAR_MZN4,79
PICKER_MZN4,4197259871,2146,MZN4,27,3,2,R,2,PICKCAR_MZN4,80
PICKER_MZN4,4197220005,2248,MZN4,27,3,6,R,1,PICKCAR_MZN4,80
PICKER_MZN4,567686838,1690,MZN4,26,1,1,L,5,PICKCAR_MZN4,81
PICKER_MZN4,567708807,2046,MZN4,26,1,6,R,4,PICKCAR_MZN4,81
PICKER_MZN4,567953392,307,MZN4,26,2,4,L,1,PICKCAR_MZN4,82
PICKER_MZN4,4197174438,2216,MZN4,26,3,6,L,3,PICKCAR_MZN4,83
PICKER_MZN4,567716064,1430,MZN4,26,5,2,R,1,PICKCAR_MZN4,84
PICKER_MZN4,567716064,2222,MZN4,26,5,2,R,4,PICKCAR_MZN4,84
PICKER_MZN4,567716026,2225,MZN4,26,5,3,R,10,PICKCAR_MZN4,84
PICKER_MZN4,567947561,2228,MZN4,26,7,6,L,1,PICKCAR_MZN4,85
PICKER_MZN4,567947561,2229,MZN4,26,7,6,L,1,PICKCAR_MZN4,85
PICKER_MZN4,567803544,2230,MZN4,26,8,6,L,1,PICKCAR_MZN4,86
PICKER_MZN4,567956906,2231,MZN4,26,8,6,L,1,PICKCAR_MZN4,86
PICKER_MZN4,567902099,2240,MZN4,26,13,4,L,3,PICKCAR_MZN4,87
PICKER_MZN4,567902102,2241,MZN4,26,13,5,L,1,PICKCAR_MZN4,87
PICKER_MZN4,567756979,2243,MZN4,26,14,1,R,3,PICKCAR_MZN4,88
PICKER_MZN4,4197184234,2205,MZN4,26,15,6,R,3,PICKCAR_MZN4,89
PICKER_MZN4,4197189515,2207,MZN4,25,15,7,L,5,PICKCAR_MZN4,90
PICKER_MZN4,567818339,2191,MZN4,25,7,3,R,11,PICKCAR_MZN4,91
PICKER_MZN4,4197205820,2193,MZN4,25,7,5,R,1,PICKCAR_MZN4,91
PICKER_MZN4,567754658,2182,MZN4,25,4,7,R,2,PICKCAR_MZN4,92
PICKER_MZN4,567524733,2120,MZN4,23,3,2,L,1,PICKCAR_MZN4,93
PICKER_MZN4,567940625,2122,MZN4,23,3,3,R,1,PICKCAR_MZN4,93
PICKER_MZN4,567940623,2127,MZN4,23,3,5,R,1,PICKCAR_MZN4,93
PICKER_MZN4,567755890,2118,MZN4,23,2,6,L,5,PICKCAR_MZN4,94
PICKER_MZN4,567757195,2104,MZN4,22,2,7,R,3,PICKCAR_MZN4,95
PICKER_MZN4,567755518,2098,MZN4,22,5,4,R,1,PICKCAR_MZN4,96
PICKER_MZN4,4197251099,2109,MZN4,22,7,1,R,1,PICKCAR_MZN4,97
PICKER_MZN4,567583765,2145,MZN4,22,7,5,R,1,PICKCAR_MZN4,97
PICKER_MZN4,567713473,2143,MZN4,22,7,6,R,1,PICKCAR_MZN4,97
PICKER_MZN4,567755541,2180,MZN4,22,9,6,R,3,PICKCAR_MZN4,98
PICKER_MZN4,567601749,2110,MZN4,22,10,7,L,10,PICKCAR_MZN4,99
