PICKER_CODE;PICKCAR_THM;DATE;TIME;AREA;AISLE;COLUMN;SHELF;LEFT_OR_RIGHT;PICKED_THM;ARTICLE_CODE;PICKED_AMOUNT;PICK_ORDER;STEP_DIST;TOTAL_DIST
43735;4167417702;24.11.2025;08:27;MZN4;14;11;6;R;567793735;1919;1;90;0.0;90.28
43735;4167417702;24.11.2025;08:29;MZN4;14;10;1;L;567740411;1914;1;91;5.6;95.88
43735;4167417702;24.11.2025;08:29;MZN4;14;10;1;L;567740411;1914;1;92;0.0;95.88
43735;4167417702;24.11.2025;08:29;MZN4;14;10;1;L;567740411;1914;1;93;0.0;95.88
43735;4167417702;24.11.2025;08:29;MZN4;14;10;1;L;567740411;1914;1;94;0.0;95.88
43735;4167417702;24.11.2025;08:29;MZN4;14;10;5;R;567824536;1915;1;95;0.0;95.88
43735;4167417702;24.11.2025;08:29;MZN4;14;10;5;R;567824536;1915;1;96;0.0;95.88
43735;4167417702;24.11.2025;08:29;MZN4;14;10;5;R;567824536;1915;1;97;0.0;95.88
43735;4167417702;24.11.2025;08:30;MZN4;14;9;4;L;567943971;1907;1;98;2.9;98.78
43735;4167417702;24.11.2025;08:30;MZN4;14;9;4;L;567943971;1907;1;99;0.0;98.78
43735;4167417702;24.11.2025;08:30;MZN4;14;9;4;L;567943971;1908;1;100;0.0;98.78
43735;4167417702;24.11.2025;08:31;MZN4;14;9;4;L;567943979;1908;1;101;0.0;98.78
43735;4167417702;24.11.2025;08:31;MZN4;14;9;4;L;567943979;1908;1;102;0.0;98.78
43735;4167417702;24.11.2025;08:31;MZN4;14;9;6;R;567944048;1912;1;103;0.0;98.78
43735;4167417702;24.11.2025;08:31;MZN4;14;9;6;R;567944048;1911;1;104;0.0;98.78
43735;4167417702;24.11.2025;08:32;MZN4;14;9;6;R;567944048;1910;2;105;0.0;98.78
43735;4167417702;24.11.2025;08:32;MZN4;14;9;6;R;567944048;1910;2;106;0.0;98.78
43735;4167417702;24.11.2025;08:32;MZN4;14;9;7;R;567793740;1913;1;107;0.0;98.78
43735;4167417702;24.11.2025;08:32;MZN4;14;9;7;R;567793740;1913;2;108;0.0;98.78
43735;4167417702;24.11.2025;08:32;MZN4;14;8;2;R;567793745;1902;1;109;2.9;101.68
43735;4167417702;24.11.2025;08:32;MZN4;14;8;2;R;567793745;1902;1;110;0.0;101.68
43735;4167417702;24.11.2025;08:32;MZN4;14;8;2;R;567793745;1902;1;111;0.0;101.68
43735;4167417702;24.11.2025;08:33;MZN4;14;8;4;L;567716344;1903;1;112;0.0;101.68
43735;4167417702;24.11.2025;08:33;MZN4;14;8;4;L;567716344;1903;1;113;0.0;101.68
43735;4167417702;24.11.2025;08:33;MZN4;14;8;4;L;567961944;1904;1;114;0.0;101.68
43735;4167417702;24.11.2025;08:34;MZN4;14;8;5;L;567947483;1905;1;115;0.0;101.68
43735;4167417702;24.11.2025;08:34;MZN4;14;8;7;R;567793748;1906;1;116;0.0;101.68
43735;4167417702;24.11.2025;08:34;MZN4;14;8;7;R;567793748;1906;1;117;0.0;101.68
43735;4167417702;24.11.2025;08:34;MZN4;14;8;7;R;567793748;1906;1;118;0.0;101.68
43735;4167417702;24.11.2025;08:34;MZN4;14;8;7;R;567793748;1906;1;119;0.0;101.68
43735;4167417702;24.11.2025;08:34;MZN4;14;8;7;R;567793748;1906;1;120;0.0;101.68
43735;4167417702;24.11.2025;08:34;MZN4;14;8;7;R;567793748;1906;2;121;0.0;101.68
43735;4167417702;24.11.2025;08:34;MZN4;14;8;7;R;567793748;1906;1;122;0.0;101.68
43735;4167417702;24.11.2025;08:34;MZN4;14;8;7;R;567793748;1906;1;123;0.0;101.68
43735;4167417702;24.11.2025;08:35;MZN4;14;7;1;L;567953604;1901;1;124;2.9;104.58
43735;4167417702;24.11.2025;08:35;MZN4;14;6;2;R;4197287836;1897;1;125;2.9;107.48
43735;4167417702;24.11.2025;08:35;MZN4;14;6;4;L;567684181;1899;1;126;0.0;107.48
43735;4167417702;24.11.2025;08:35;MZN4;14;6;4;L;567739812;1898;1;127;0.0;107.48
43735;4167417702;24.11.2025;08:36;MZN4;14;6;4;L;567739812;1898;1;128;0.0;107.48
43735;4167417702;24.11.2025;08:36;MZN4;14;6;6;L;567747372;1900;1;129;0.0;107.48
43735;4167417702;24.11.2025;08:37;MZN4;14;4;5;R;567802416;1891;1;130;5.8;113.28
43735;4167417702;24.11.2025;08:37;MZN4;14;4;5;R;567802416;1891;1;131;0.0;113.28
43735;4167417702;24.11.2025;08:37;MZN4;14;4;5;R;567802416;1891;1;132;0.0;113.28
43735;4167417702;24.11.2025;08:37;MZN4;14;3;4;L;567737033;1893;1;133;2.9;116.18
43735;4167417702;24.11.2025;08:37;MZN4;14;2;6;L;4197287919;1891;1;134;2.9;119.08
43735;4167417702;24.11.2025;08:38;MZN4;14;1;5;R;567702183;1890;3;135;2.9;121.98
43735;4167417702;24.11.2025;08:38;MZN4;14;1;5;R;567702183;1890;3;136;0.0;121.98
43735;4167417702;24.11.2025;08:38;MZN4;14;1;5;R;567702183;1890;1;137;0.0;121.98
43735;4167417702;24.11.2025;08:38;MZN4;14;1;5;R;567704491;1890;1;138;0.0;121.98
43735;4167417702;24.11.2025;08:43;MZN4;16;17;1;R;4197282128;1977;1;139;56.46;178.44
43735;4167417702;24.11.2025;08:43;MZN4;16;17;1;R;4197282128;1977;1;140;0.0;178.44
43735;4167417702;24.11.2025;08:44;MZN4;16;14;5;R;4197280314;1976;1;141;8.7;187.14
43735;4167417702;24.11.2025;08:44;MZN4;16;14;5;R;4197280314;1976;3;142;0.0;187.14
43735;4167417702;24.11.2025;08:44;MZN4;16;14;5;R;4197280314;1976;2;143;0.0;187.14
43735;4167417702;24.11.2025;08:45;MZN4;16;12;3;L;567501323;1975;1;144;5.8;192.94
43735;4167417702;24.11.2025;08:45;MZN4;16;12;3;L;567501323;1975;1;145;0.0;192.94
43735;4167417702;24.11.2025;08:45;MZN4;16;12;3;L;567501323;1975;2;146;0.0;192.94
43735;4167417702;24.11.2025;08:45;MZN4;16;12;3;L;567501323;1975;2;147;0.0;192.94
43735;4167417702;24.11.2025;08:45;MZN4;16;12;3;L;567501323;1975;1;148;0.0;192.94
43735;4167417702;24.11.2025;08:46;MZN4;16;12;3;L;567501323;1975;2;149;0.0;192.94
43735;4167417702;24.11.2025;08:46;MZN4;16;12;3;L;567501323;1975;1;150;0.0;192.94
43735;4167417702;24.11.2025;08:47;MZN4;16;12;6;R;567746759;1812;1;151;0.0;192.94
43735;4167417702;24.11.2025;08:47;MZN4;16;11;2;L;567661648;1972;3;152;2.9;195.84
43735;4167417702;24.11.2025;08:47;MZN4;16;11;2;L;567661648;1972;3;153;0.0;195.84
43735;4167417702;24.11.2025;08:47;MZN4;16;11;2;L;567661648;1972;1;154;0.0;195.84
43735;4167417702;24.11.2025;08:48;MZN4;16;11;2;L;567716247;1973;2;155;0.0;195.84
43735;4167417702;24.11.2025;08:48;MZN4;16;11;2;L;567716247;1973;2;156;0.0;195.84
43735;4167417702;24.11.2025;08:48;MZN4;16;11;2;L;567716247;1973;3;157;0.0;195.84
43735;4167417702;24.11.2025;08:48;MZN4;16;11;2;L;567716247;1973;1;158;0.0;195.84
43735;4167417702;24.11.2025;08:54;MZN4;16;11;3;L;567716101;1974;1;159;0.0;195.84
43735;4167417702;24.11.2025;08:54;MZN4;16;11;3;L;567716101;1974;3;160;0.0;195.84
43735;4167417702;24.11.2025;08:54;MZN4;16;11;3;L;567716101;1974;2;161;0.0;195.84
43735;4167417702;24.11.2025;08:54;MZN4;16;11;3;L;567716101;1974;2;162;0.0;195.84
43735;4167417702;24.11.2025;08:54;MZN4;16;11;3;L;567716101;1974;3;163;0.0;195.84
43735;4167417702;24.11.2025;08:54;MZN4;16;11;3;L;567716101;1974;3;164;0.0;195.84
43735;4167417702;24.11.2025;08:55;MZN4;16;10;4;L;567716232;1971;2;165;5.6;201.44
43735;4167417702;24.11.2025;08:55;MZN4;16;10;4;L;567716232;1971;1;166;0.0;201.44
43735;4167417702;24.11.2025;08:55;MZN4;16;10;4;L;567716232;1971;2;167;0.0;201.44
43735;4167417702;24.11.2025;08:55;MZN4;16;10;4;L;567716232;1971;2;168;0.0;201.44
43735;4167417702;24.11.2025;08:55;MZN4;16;10;4;L;567716232;1971;2;169;0.0;201.44
43735;4167417702;24.11.2025;08:55;MZN4;16;10;4;L;567746705;1720;1;170;0.0;201.44
43735;4167417702;24.11.2025;08:56;MZN4;16;8;1;R;567624589;1967;1;171;5.8;207.24
43735;4167417702;24.11.2025;08:56;MZN4;16;8;1;R;567624589;1967;2;172;0.0;207.24
43735;4167417702;24.11.2025;08:56;MZN4;16;8;1;R;567624589;1967;2;173;0.0;207.24
43735;4167417702;24.11.2025;08:56;MZN4;16;8;1;R;567624589;1967;3;174;0.0;207.24
43735;4167417702;24.11.2025;08:56;MZN4;16;8;1;R;567624589;1967;2;175;0.0;207.24
43735;4167417702;24.11.2025;08:56;MZN4;16;8;1;R;567624589;1967;3;176;0.0;207.24
43735;4167417702;24.11.2025;08:56;MZN4;16;8;1;R;567624589;1967;2;177;0.0;207.24
43735;4167417702;24.11.2025;08:56;MZN4;16;8;1;R;567624589;1967;2;178;0.0;207.24
43735;4167417702;24.11.2025;08:56;MZN4;16;8;1;R;567624589;1967;1;179;0.0;207.24
43735;4167417702;24.11.2025;08:57;MZN4;16;8;2;L;567716233;1534;3;180;0.0;207.24
43735;4167417702;24.11.2025;08:57;MZN4;16;8;2;L;567716233;1534;2;181;0.0;207.24
43735;4167417702;24.11.2025;08:57;MZN4;16;8;3;R;567716236;1968;1;182;0.0;207.24
43735;4167417702;24.11.2025;08:57;MZN4;16;8;3;R;567716236;1968;2;183;0.0;207.24
43735;4167417702;24.11.2025;08:57;MZN4;16;8;3;R;567716236;1968;2;184;0.0;207.24
43735;4167417702;24.11.2025;08:57;MZN4;16;8;3;R;567716236;1968;3;185;0.0;207.24
43735;4167417702;24.11.2025;08:57;MZN4;16;8;3;R;567716236;1968;2;186;0.0;207.24
43735;4167417702;24.11.2025;08:58;MZN4;16;8;5;L;567653034;1969;1;187;0.0;207.24
43735;4167417702;24.11.2025;08:58;MZN4;16;8;5;L;567653034;1969;1;188;0.0;207.24
43735;4167417702;24.11.2025;08:58;MZN4;16;8;5;L;567653034;1969;1;189;0.0;207.24
43735;4167417702;24.11.2025;08:58;MZN4;16;8;6;L;567540372;1970;1;190;0.0;207.24
43735;4167417702;24.11.2025;08:58;MZN4;16;8;6;L;567540372;1970;3;191;0.0;207.24
43735;4167417702;24.11.2025;08:58;MZN4;16;8;6;L;567540372;1970;1;192;0.0;207.24
43735;4167417702;24.11.2025;08:59;MZN4;16;8;6;L;567540372;1970;2;193;0.0;207.24
43735;4167417702;24.11.2025;08:59;MZN4;16;8;6;L;567540372;1970;2;194;0.0;207.24
43735;4167417702;24.11.2025;08:59;MZN4;16;8;6;L;567540372;1970;1;195;0.0;207.24
43735;4167417702;24.11.2025;08:59;MZN4;16;6;1;R;567699524;1963;1;196;5.8;213.04
43735;4167417702;24.11.2025;09:00;MZN4;16;6;5;R;567699535;1960;2;197;0.0;213.04
43735;4167417702;24.11.2025;09:00;MZN4;16;6;5;R;567699536;1964;1;198;0.0;213.04
43735;4167417702;24.11.2025;09:00;MZN4;16;6;5;R;567699536;1964;2;199;0.0;213.04
43735;4167417702;24.11.2025;09:01;MZN4;16;6;7;L;567746652;1965;1;200;0.0;213.04
43735;4167417702;24.11.2025;09:02;MZN4;16;5;2;R;567702221;1960;1;201;2.9;215.94
43735;4167417702;24.11.2025;09:02;MZN4;16;5;4;L;567694907;1961;1;202;0.0;215.94
43735;4167417702;24.11.2025;09:02;MZN4;16;5;4;R;567694902;1962;1;203;0.0;215.94
43735;4167417702;24.11.2025;09:02;MZN4;16;4;5;L;567694897;1958;1;204;2.9;218.84
43735;4167417702;24.11.2025;09:03;MZN4;16;4;5;L;4197189279;1957;1;205;0.0;218.84
43735;4167417702;24.11.2025;09:03;MZN4;16;4;5;L;4197189279;1957;1;206;0.0;218.84
43735;4167417702;24.11.2025;09:03;MZN4;16;2;3;R;567821909;1956;1;207;5.8;224.64
43735;4167417702;24.11.2025;09:08;MZN4;17;1;3;L;4197176640;1978;1;208;12.18;236.82
43735;4167417702;24.11.2025;09:08;MZN4;17;2;4;R;567521439;1979;1;209;2.9;239.72
43735;4167417702;24.11.2025;09:09;MZN4;17;2;7;L;567739251;1980;2;210;0.0;239.72
43735;4167417702;24.11.2025;09:14;MZN4;18;19;3;R;567952802;2034;1;211;55.68;295.4
43735;4167417702;24.11.2025;09:14;MZN4;18;19;3;R;567952802;2034;1;212;0.0;295.4
43735;4167417702;24.11.2025;09:15;MZN4;18;19;3;R;567952804;2034;1;213;0.0;295.4
43735;4167417702;24.11.2025;09:15;MZN4;18;19;3;R;567952804;2034;1;214;0.0;295.4
43735;4167417702;24.11.2025;09:15;MZN4;18;19;3;R;567952804;2034;2;215;0.0;295.4
43735;4167417702;24.11.2025;09:15;MZN4;18;19;3;R;567952804;2034;1;216;0.0;295.4
43873;4167417712;24.11.2025;06:19;MZN4;27;1;3;R;567655496;2244;1;1;0.0;0.0
43873;4167417712;24.11.2025;06:19;MZN4;27;1;3;R;567655496;2244;2;2;0.0;0.0
43873;4167417712;24.11.2025;06:19;MZN4;27;1;6;R;567515992;2245;1;3;0.0;0.0
43873;4167417712;24.11.2025;06:19;MZN4;27;2;5;R;567515995;2246;1;4;2.9;2.9
43873;4167417712;24.11.2025;06:20;MZN4;27;2;5;R;567515995;2247;2;5;0.0;2.9
43873;4167417712;24.11.2025;06:20;MZN4;27;3;3;L;567953547;1447;1;6;2.9;5.8
43873;4167417712;24.11.2025;06:20;MZN4;27;3;4;R;567946222;1534;1;7;0.0;5.8
43873;4167417712;24.11.2025;06:20;MZN4;27;3;6;R;4197318185;2248;1;8;0.0;5.8
43873;4167417712;24.11.2025;06:21;MZN4;27;4;4;L;567822852;2249;1;9;2.9;8.7
43873;4167417712;24.11.2025;06:21;MZN4;27;4;4;L;567822852;2249;1;10;0.0;8.7
43873;4167417712;24.11.2025;06:21;MZN4;27;4;4;R;567649658;2250;1;11;0.0;8.7
43873;4167417712;24.11.2025;06:21;MZN4;27;4;4;R;567953557;2251;1;12;0.0;8.7
43873;4167417712;24.11.2025;06:22;MZN4;27;4;5;R;567953529;2252;1;13;0.0;8.7
43873;4167417712;24.11.2025;06:22;MZN4;27;5;5;L;567962242;1534;1;14;2.9;11.6
43873;4167417712;24.11.2025;06:23;MZN4;27;5;6;R;567962238;32;1;15;0.0;11.6
43873;4167417712;24.11.2025;06:24;MZN4;27;5;7;R;567962235;2253;2;16;0.0;11.6
43873;4167417712;24.11.2025;06:24;MZN4;27;5;7;R;567962235;2253;2;17;0.0;11.6
43873;4167417712;24.11.2025;06:24;MZN4;27;5;7;R;567962235;2253;1;18;0.0;11.6
43873;4167417712;24.11.2025;06:24;MZN4;27;5;7;R;567962235;2253;1;19;0.0;11.6
43873;4167417712;24.11.2025;06:25;MZN4;27;5;7;R;567962236;2253;1;20;0.0;11.6
43873;4167417712;24.11.2025;06:26;MZN4;27;6;7;R;567707041;2022;1;21;2.9;14.5
43873;4167417712;24.11.2025;06:27;MZN4;27;7;1;R;567707038;1854;2;22;2.9;17.4
43873;4167417712;24.11.2025;06:27;MZN4;27;7;1;R;567707038;1854;2;23;0.0;17.4
43873;4167417712;24.11.2025;06:27;MZN4;27;7;2;R;567707120;2254;1;24;0.0;17.4
43873;4167417712;24.11.2025;06:27;MZN4;27;7;2;R;567707120;2254;1;25;0.0;17.4
43873;4167417712;24.11.2025;06:27;MZN4;27;7;2;R;567707120;2254;1;26;0.0;17.4
43873;4167417712;24.11.2025;06:27;MZN4;27;7;2;R;567707120;2254;1;27;0.0;17.4
43873;4167417712;24.11.2025;06:28;MZN4;27;7;2;R;567707124;2255;2;28;0.0;17.4
43873;4167417712;24.11.2025;06:28;MZN4;27;7;3;R;567707131;2256;1;29;0.0;17.4
43873;4167417712;24.11.2025;06:28;MZN4;27;8;4;R;567756889;2257;1;30;2.9;20.3
43873;4167417712;24.11.2025;06:29;MZN4;27;9;2;L;567794936;2246;1;31;2.9;23.2
43873;4167417712;24.11.2025;06:30;MZN4;27;9;6;R;567757148;2258;2;32;0.0;23.2
43873;4167417712;24.11.2025;06:30;MZN4;27;9;6;R;567757148;2258;3;33;0.0;23.2
43873;4167417712;24.11.2025;06:30;MZN4;27;9;7;R;567823655;2259;2;34;0.0;23.2
43873;4167417712;24.11.2025;06:31;MZN4;27;10;2;R;567953491;2260;1;35;2.9;26.1
43873;4167417712;24.11.2025;06:31;MZN4;27;11;1;R;4197246432;2261;1;36;5.6;31.7
43873;4167417712;24.11.2025;06:31;MZN4;27;11;1;R;4197246432;2261;1;37;0.0;31.7
43873;4167417712;24.11.2025;06:32;MZN4;27;12;1;L;567705456;2262;1;38;2.9;34.6
43873;4167417712;24.11.2025;06:32;MZN4;27;12;1;L;567705456;2262;1;39;0.0;34.6
43873;4167417712;24.11.2025;06:32;MZN4;27;12;2;R;567823220;2263;1;40;0.0;34.6
43873;4167417712;24.11.2025;06:32;MZN4;27;12;3;R;567747537;2264;1;41;0.0;34.6
43873;4167417712;24.11.2025;06:33;MZN4;27;12;4;L;567706759;1856;1;42;0.0;34.6
43873;4167417712;24.11.2025;06:33;MZN4;27;12;4;L;567706759;1856;2;43;0.0;34.6
43873;4167417712;24.11.2025;06:33;MZN4;27;13;3;L;567824251;2265;1;44;2.9;37.5
43873;4167417712;24.11.2025;06:33;MZN4;27;13;4;R;567706892;2266;2;45;0.0;37.5
43873;4167417712;24.11.2025;06:34;MZN4;27;13;5;L;567707050;2267;1;46;0.0;37.5
43873;4167417712;24.11.2025;06:34;MZN4;27;13;5;R;567824537;1915;1;47;0.0;37.5
43873;4167417712;24.11.2025;06:34;MZN4;27;13;5;R;567824537;1915;2;48;0.0;37.5
43873;4167417712;24.11.2025;06:34;MZN4;27;13;5;R;567824537;1915;3;49;0.0;37.5
43873;4167417712;24.11.2025;06:35;MZN4;27;13;7;L;567823219;2263;1;50;0.0;37.5
43873;4167417712;24.11.2025;06:36;MZN4;27;13;7;L;567937795;2268;3;51;0.0;37.5
43873;4167417712;24.11.2025;06:36;MZN4;27;13;7;L;567937795;2268;2;52;0.0;37.5
43873;4167417712;24.11.2025;06:37;MZN4;27;15;4;R;567950977;2269;1;53;5.8;43.3
43873;4167417712;24.11.2025;06:37;MZN4;27;15;4;R;567950977;1140;1;54;0.0;43.3
43873;4167417712;24.11.2025;06:37;MZN4;27;15;5;L;567763632;2270;1;55;0.0;43.3
43873;4167417712;24.11.2025;06:37;MZN4;27;15;5;L;567763632;2270;1;56;0.0;43.3
43873;4167417712;24.11.2025;06:38;MZN4;27;15;6;R;567950976;1040;1;57;0.0;43.3
43873;4167417712;24.11.2025;06:38;MZN4;27;15;6;R;567950976;2271;1;58;0.0;43.3
43873;4167417712;24.11.2025;06:38;MZN4;27;16;3;R;4197228312;2272;1;59;2.9;46.2
43873;4167417712;24.11.2025;06:38;MZN4;27;16;6;R;567762189;1587;1;60;0.0;46.2
43873;4167417712;24.11.2025;06:41;MZN4;26;17;5;L;567756989;2243;2;61;29.58;75.78
43873;4167417712;24.11.2025;06:41;MZN4;26;16;4;R;567759265;1609;1;62;2.9;78.68
43873;4167417712;24.11.2025;06:42;MZN4;26;13;2;R;567724167;2239;1;63;8.7;87.38
43873;4167417712;24.11.2025;06:42;MZN4;26;13;2;R;567724167;2239;1;64;0.0;87.38
43873;4167417712;24.11.2025;06:42;MZN4;26;13;4;L;567902099;2240;1;65;0.0;87.38
43873;4167417712;24.11.2025;06:42;MZN4;26;13;4;L;567902099;2240;1;66;0.0;87.38
43873;4167417712;24.11.2025;06:42;MZN4;26;13;4;L;567902099;2240;1;67;0.0;87.38
43873;4167417712;24.11.2025;06:43;MZN4;26;13;5;L;567902102;2241;1;68;0.0;87.38
43873;4167417712;24.11.2025;06:43;MZN4;26;13;6;L;567697094;1924;1;69;0.0;87.38
43873;4167417712;24.11.2025;06:43;MZN4;26;13;6;L;567697094;1924;2;70;0.0;87.38
43873;4167417712;24.11.2025;06:43;MZN4;26;13;6;L;567697094;1924;1;71;0.0;87.38
43873;4167417712;24.11.2025;06:44;MZN4;26;11;1;L;4197293505;2236;1;72;5.8;93.18
43873;4167417712;24.11.2025;06:44;MZN4;26;11;1;L;4197293505;2236;2;73;0.0;93.18
43873;4167417712;24.11.2025;06:44;MZN4;26;11;1;L;4197293505;2236;2;74;0.0;93.18
43873;4167417712;24.11.2025;06:44;MZN4;26;11;1;L;4197293505;2236;1;75;0.0;93.18
43873;4167417712;24.11.2025;06:44;MZN4;26;11;1;L;4197293505;2236;2;76;0.0;93.18
43873;4167417712;24.11.2025;06:44;MZN4;26;11;1;L;4197293505;2236;1;77;0.0;93.18
43873;4167417712;24.11.2025;06:44;MZN4;26;11;1;L;4197293505;2236;1;78;0.0;93.18
43873;4167417712;24.11.2025;06:44;MZN4;26;11;1;L;4197293505;2236;1;79;0.0;93.18
43873;4167417712;24.11.2025;06:45;MZN4;26;11;1;R;4197291188;2205;1;80;0.0;93.18
43873;4167417712;24.11.2025;06:45;MZN4;26;11;1;R;4197291188;2205;1;81;0.0;93.18
43873;4167417712;24.11.2025;06:46;MZN4;26;11;3;R;567810998;2237;1;82;0.0;93.18
43873;4167417712;24.11.2025;06:46;MZN4;26;11;3;R;567810998;2237;1;83;0.0;93.18
43873;4167417712;24.11.2025;06:46;MZN4;26;9;4;L;567950944;2233;1;84;8.5;101.68
43873;4167417712;24.11.2025;06:46;MZN4;26;9;5;R;567950975;2234;1;85;0.0;101.68
43873;4167417712;24.11.2025;06:48;MZN4;26;8;6;L;567956906;2231;1;86;2.9;104.58
43873;4167417712;24.11.2025;06:48;MZN4;26;7;6;L;567947561;2228;1;87;2.9;107.48
43873;4167417712;24.11.2025;06:49;MZN4;26;7;6;L;567947561;2229;1;88;0.0;107.48
43873;4167417712;24.11.2025;06:51;MZN4;26;6;1;L;567947560;2226;1;89;2.9;110.38
43873;4167417712;24.11.2025;06:52;MZN4;26;6;7;L;567777919;1585;1;90;0.0;110.38
43873;4167417712;24.11.2025;06:52;MZN4;26;6;7;L;567777919;1585;2;91;0.0;110.38
43873;4167417712;24.11.2025;06:52;MZN4;26;6;7;L;567777919;1585;1;92;0.0;110.38
43873;4167417712;24.11.2025;06:52;MZN4;26;6;7;L;567777919;1585;1;93;0.0;110.38
43873;4167417712;24.11.2025;06:53;MZN4;26;5;2;R;567716022;2221;2;94;2.9;113.28
43873;4167417712;24.11.2025;06:53;MZN4;26;5;2;R;567716022;2221;2;95;0.0;113.28
43873;4167417712;24.11.2025;06:53;MZN4;26;5;2;R;567716022;2221;1;96;0.0;113.28
43873;4167417712;24.11.2025;06:53;MZN4;26;5;2;R;567716022;2221;3;97;0.0;113.28
43873;4167417712;24.11.2025;06:53;MZN4;26;5;2;R;567716022;2221;2;98;0.0;113.28
43873;4167417712;24.11.2025;06:53;MZN4;26;5;2;R;567716022;2221;3;99;0.0;113.28
43873;4167417712;24.11.2025;06:53;MZN4;26;5;2;R;567716022;2221;3;100;0.0;113.28
43873;4167417712;24.11.2025;06:53;MZN4;26;5;2;R;567716022;2221;2;101;0.0;113.28
43873;4167417712;24.11.2025;06:53;MZN4;26;5;2;R;567716022;2221;2;102;0.0;113.28
43873;4167417712;24.11.2025;06:53;MZN4;26;5;2;R;567716022;2221;1;103;0.0;113.28
43873;4167417712;24.11.2025;06:53;MZN4;26;5;2;R;567716064;2222;1;104;0.0;113.28
43873;4167417712;24.11.2025;06:53;MZN4;26;5;2;R;567716064;2222;2;105;0.0;113.28
43873;4167417712;24.11.2025;06:53;MZN4;26;5;2;R;567716064;2222;1;106;0.0;113.28
43873;4167417712;24.11.2025;06:53;MZN4;26;5;2;R;567716064;2222;2;107;0.0;113.28
43873;4167417712;24.11.2025;06:53;MZN4;26;5;2;R;567716064;2222;1;108;0.0;113.28
43873;4167417712;24.11.2025;06:53;MZN4;26;5;2;R;567716064;2222;2;109;0.0;113.28
43873;4167417712;24.11.2025;06:54;MZN4;26;5;3;R;567715570;2224;1;110;0.0;113.28
43873;4167417712;24.11.2025;06:54;MZN4;26;5;3;R;567715570;2224;1;111;0.0;113.28
43873;4167417712;24.11.2025;06:54;MZN4;26;5;3;R;567715570;2224;1;112;0.0;113.28
43873;4167417712;24.11.2025;06:54;MZN4;26;5;3;R;567715570;2224;1;113;0.0;113.28
43873;4167417712;24.11.2025;06:55;MZN4;26;5;3;R;567715570;2224;1;114;0.0;113.28
43873;4167417712;24.11.2025;06:55;MZN4;26;5;3;R;567715570;2224;2;115;0.0;113.28
43873;4167417712;24.11.2025;06:55;MZN4;26;5;3;R;567715570;2224;1;116;0.0;113.28
43873;4167417712;24.11.2025;06:55;MZN4;26;5;3;R;567715570;2224;2;117;0.0;113.28
43873;4167417712;24.11.2025;06:55;MZN4;26;5;3;R;567715575;2223;2;118;0.0;113.28
43873;4167417712;24.11.2025;06:55;MZN4;26;5;3;R;567715575;2223;2;119;0.0;113.28
43873;4167417712;24.11.2025;06:55;MZN4;26;5;3;R;567715575;2223;1;120;0.0;113.28
43873;4167417712;24.11.2025;06:55;MZN4;26;5;3;R;567715597;1973;1;121;0.0;113.28
43873;4167417712;24.11.2025;06:55;MZN4;26;5;3;R;567715597;1973;3;122;0.0;113.28
43873;4167417712;24.11.2025;06:55;MZN4;26;5;3;R;567715597;1973;2;123;0.0;113.28
43873;4167417712;24.11.2025;06:56;MZN4;26;5;3;R;567716026;2225;1;124;0.0;113.28
43873;4167417712;24.11.2025;06:56;MZN4;26;5;3;R;567716026;2225;2;125;0.0;113.28
43873;4167417712;24.11.2025;06:56;MZN4;26;5;3;R;567716026;2225;2;126;0.0;113.28
43873;4167417712;24.11.2025;06:56;MZN4;26;5;3;R;567716026;2225;2;127;0.0;113.28
43873;4167417712;24.11.2025;06:56;MZN4;26;5;3;R;567716026;2225;2;128;0.0;113.28
43873;4167417712;24.11.2025;06:56;MZN4;26;5;3;R;567716026;2225;1;129;0.0;113.28
43873;4167417712;24.11.2025;06:56;MZN4;26;4;1;L;4197204418;2217;1;130;2.9;116.18
43873;4167417712;24.11.2025;06:57;MZN4;26;4;1;R;567567980;2218;1;131;0.0;116.18
43873;4167417712;24.11.2025;06:57;MZN4;26;4;1;R;567567980;2218;2;132;0.0;116.18
43873;4167417712;24.11.2025;06:57;MZN4;26;4;2;R;567652178;2219;1;133;0.0;116.18
43873;4167417712;24.11.2025;06:57;MZN4;26;4;3;L;567821220;2220;1;134;0.0;116.18
43873;4167417712;24.11.2025;06:57;MZN4;26;4;3;L;567821220;2220;2;135;0.0;116.18
43873;4167417712;24.11.2025;06:58;MZN4;26;2;4;L;567953392;307;1;136;5.8;121.98
43873;4167417712;24.11.2025;06:58;MZN4;26;2;4;R;567821201;2215;1;137;0.0;121.98
43873;4167417712;24.11.2025;06:59;MZN4;26;1;1;L;567756852;2211;1;138;2.9;124.88
43873;4167417712;24.11.2025;06:59;MZN4;26;1;1;L;567756852;2211;2;139;0.0;124.88
43873;4167417712;24.11.2025;06:59;MZN4;26;1;1;L;567756852;2211;1;140;0.0;124.88
43873;4167417712;24.11.2025;07:00;MZN4;26;1;5;L;567713953;2213;2;141;0.0;124.88
43873;4167417712;24.11.2025;07:00;MZN4;26;1;5;L;567713953;2213;2;142;0.0;124.88
43873;4167417712;24.11.2025;07:00;MZN4;26;1;5;L;567713953;2213;3;143;0.0;124.88
43873;4167417712;24.11.2025;07:00;MZN4;26;1;5;L;567713953;2213;2;144;0.0;124.88
