PICKER_ID,THM_ID,ARTICLE_CODE,FLOOR,AISLE,COLUMN,SHELF,LEFT_OR_RIGHT,AMOUNT,PICKCAR_ID
43443,567715986,2042,MZN4,19,5,7,R,1,4167417656
43443,567715986,2042,MZN4,19,5,7,R,2,4167417656
43443,567715986,2042,MZN4,19,5,7,R,1,4167417656
43443,567715986,2042,MZN4,19,5,7,R,1,4167417656
43443,567715986,2042,MZN4,19,5,7,R,1,4167417656
43443,567715986,2042,MZN4,19,5,7,R,1,4167417656
43443,567716006,2041,MZN4,19,5,7,R,1,4167417656
43443,567716006,2041,MZN4,19,5,7,R,1,4167417656
43443,567716006,2041,MZN4,19,5,7,R,1,4167417656
43443,567716006,2041,MZN4,19,5,7,R,1,4167417656
43443,567716006,2041,MZN4,19,5,7,R,1,4167417656
43443,567716006,2041,MZN4,19,5,7,R,1,4167417656
43443,567716006,2041,MZN4,19,5,7,R,1,4167417656
43443,567716006,2041,MZN4,19,5,7,R,1,4167417656
43443,567716006,2041,MZN4,19,5,7,R,1,4167417656
43443,567716006,2041,MZN4,19,5,7,R,1,4167417656
43443,567716006,2041,MZN4,19,5,7,R,1,4167417656
43443,567716006,2041,MZN4,19,5,7,R,1,4167417656
43443,567716006,2041,MZN4,19,5,7,R,1,4167417656
43443,567874119,2043,MZN4,19,6,1,R,1,4167417656
43443,567716012,2045,MZN4,19,6,2,L,1,4167417656
43443,567716012,2045,MZN4,19,6,2,L,1,4167417656
43443,567716012,2045,MZN4,19,6,2,L,1,4167417656
43443,567716015,2044,MZN4,19,6,2,L,1,4167417656
43443,567716015,2044,MZN4,19,6,2,L,1,4167417656
43443,567716015,2044,MZN4,19,6,2,L,1,4167417656
43443,567716015,2044,MZN4,19,6,2,L,1,4167417656
43443,567716015,2044,MZN4,19,6,2,L,1,4167417656
43443,567716015,2044,MZN4,19,6,2,L,1,4167417656
43443,567716015,2044,MZN4,19,6,2,L,1,4167417656
43443,567716015,2044,MZN4,19,6,2,L,1,4167417656
43443,567716015,2044,MZN4,19,6,2,L,1,4167417656
43443,567716015,2044,MZN4,19,6,2,L,2,4167417656
43443,567716015,2044,MZN4,19,6,2,L,1,4167417656
43443,567716015,2044,MZN4,19,6,2,L,1,4167417656
43443,567716015,2044,MZN4,19,6,2,L,1,4167417656
43443,567716015,2044,MZN4,19,6,2,L,1,4167417656
43443,567716015,2044,MZN4,19,6,2,L,1,4167417656
43443,567716015,2044,MZN4,19,6,2,L,1,4167417656
43443,567705367,2046,MZN4,19,6,3,L,1,4167417656
43443,567705367,2046,MZN4,19,6,3,L,1,4167417656
43443,567705367,2046,MZN4,19,6,3,L,1,4167417656
43443,567705367,2046,MZN4,19,6,3,L,1,4167417656
43443,567761968,1946,MZN4,19,7,1,R,1,4167417656
43443,567746166,2047,MZN4,19,7,3,R,1,4167417656
43443,567747261,2048,MZN4,19,7,4,L,1,4167417656
43443,567747261,2049,MZN4,19,7,4,L,1,4167417656
43443,567747261,2049,MZN4,19,7,4,L,1,4167417656
43443,567940709,2050,MZN4,19,7,6,R,1,4167417656
43443,567874131,2051,MZN4,19,8,2,L,1,4167417656
43873,567746768,2052,MZN4,19,10,3,L,1,4167419192
43443,4197182284,2053,MZN4,19,13,1,R,1,4167417656
43443,4197182284,2053,MZN4,19,13,1,R,2,4167417656
43443,4197182284,2053,MZN4,19,13,1,R,1,4167417656
43873,567376035,2054,MZN4,19,13,4,L,1,4167419192
43873,567376035,2054,MZN4,19,13,4,L,1,4167419192
43443,567739706,2055,MZN4,19,15,2,R,1,4167417656
43443,567739705,2056,MZN4,19,15,4,L,1,4167417656
43443,567739705,2056,MZN4,19,15,4,L,1,4167417656
43443,567745566,2057,MZN4,19,16,5,R,2,4167417656
43443,567657925,2058,MZN4,19,17,1,L,1,4167417656
43443,567657925,2058,MZN4,19,17,1,L,1,4167417656
43443,567746656,2059,MZN4,19,17,2,L,1,4167417656
43443,567846709,2060,MZN4,19,17,3,R,1,4167417656
43443,567839890,2061,MZN4,20,1,4,L,1,4167417656
43443,567839890,2061,MZN4,20,1,4,L,1,4167417656
43443,567529001,2062,MZN4,20,1,5,L,1,4167417656
43443,567529001,2062,MZN4,20,1,5,L,1,4167417656
43443,567529001,2062,MZN4,20,1,5,L,1,4167417656
43443,567529001,2062,MZN4,20,1,5,L,1,4167417656
43443,567654476,2063,MZN4,20,4,1,R,1,4167417656
43443,567654476,2063,MZN4,20,4,1,R,1,4167417656
43443,567654476,2063,MZN4,20,4,1,R,1,4167417656
43443,567654476,2063,MZN4,20,4,1,R,1,4167417656
43443,567654476,2063,MZN4,20,4,1,R,1,4167417656
43443,567654476,2063,MZN4,20,4,1,R,1,4167417656
43443,567654476,2063,MZN4,20,4,1,R,1,4167417656
43443,567601161,2064,MZN4,20,4,3,L,1,4167417656
43443,567601161,2064,MZN4,20,4,3,L,1,4167417656
43443,567601161,2064,MZN4,20,4,3,L,1,4167417656
43443,567601161,2064,MZN4,20,4,3,L,1,4167417656
43443,567591973,2064,MZN4,20,4,4,L,1,4167417656
43443,567743616,2065,MZN4,20,4,4,L,1,4167417656
43443,567743616,2065,MZN4,20,4,4,L,1,4167417656
43443,567743616,2065,MZN4,20,4,4,L,1,4167417656
43443,567743616,2065,MZN4,20,4,4,L,1,4167417656
43443,567613477,2066,MZN4,20,4,5,R,1,4167417656
43443,567613477,2066,MZN4,20,4,5,R,1,4167417656
43443,567745672,2067,MZN4,20,5,1,R,1,4167417656
43443,567745681,2068,MZN4,20,7,2,L,1,4167417656
43443,567745681,2068,MZN4,20,7,2,L,1,4167417656
43873,567619496,1959,MZN4,20,7,7,R,1,4167419192
43443,567746349,2069,MZN4,20,7,7,R,1,4167417656
43443,567746349,2069,MZN4,20,7,7,R,1,4167417656
43443,567746349,2069,MZN4,20,7,7,R,1,4167417656
43443,567746349,2069,MZN4,20,7,7,R,1,4167417656
43443,567746349,2069,MZN4,20,7,7,R,1,4167417656
43443,567746349,2069,MZN4,20,7,7,R,1,4167417656
43443,567835687,2070,MZN4,20,9,3,R,1,4167417656
43443,567835687,2070,MZN4,20,9,3,R,1,4167417656
43443,567749843,2029,MZN4,20,10,7,R,1,4167417656
43443,567749843,2029,MZN4,20,10,7,R,1,4167417656
43443,567749843,2029,MZN4,20,10,7,R,1,4167417656
43443,4197253886,1995,MZN4,20,11,3,R,1,4167417656
43443,567684887,2071,MZN4,20,11,4,L,1,4167417656
43443,567684887,2071,MZN4,20,11,4,L,1,4167417656
43443,567758719,2072,MZN4,20,11,4,R,1,4167417656
43443,567907872,2073,MZN4,20,12,2,L,1,4167417656
43443,567907870,2074,MZN4,20,12,6,L,1,4167417656
43443,567907863,2075,MZN4,20,12,7,L,1,4167417656
43873,567619528,2076,MZN4,20,13,1,L,1,4167419192
43443,567745588,1920,MZN4,20,13,5,L,1,4167417656
43443,567745588,1920,MZN4,20,13,5,L,1,4167417656
43443,567745588,1920,MZN4,20,13,5,L,1,4167417656
43443,567745588,1920,MZN4,20,13,5,L,1,4167417656
43443,567745588,1920,MZN4,20,13,5,L,1,4167417656
43443,567745588,1920,MZN4,20,13,5,L,1,4167417656
43443,567745588,1920,MZN4,20,13,5,L,1,4167417656
43443,567684894,1762,MZN4,20,13,5,R,1,4167417656
43443,567684894,1762,MZN4,20,13,5,R,1,4167417656
43443,567740407,2077,MZN4,20,13,6,L,1,4167417656
43443,567740407,2077,MZN4,20,13,6,L,1,4167417656
43443,567740407,2077,MZN4,20,13,6,L,1,4167417656
43443,567740407,2077,MZN4,20,13,6,L,1,4167417656
43443,567740407,2077,MZN4,20,13,6,L,1,4167417656
43443,567740407,2077,MZN4,20,13,6,L,1,4167417656
43443,567907640,2078,MZN4,20,15,1,R,1,4167417656
43443,567907640,2078,MZN4,20,15,1,R,1,4167417656
43443,567907861,2079,MZN4,20,15,2,L,1,4167417656
43443,1217042152,2080,MZN4,20,17,1,R,1,4167417656
43443,1217042152,2080,MZN4,20,17,1,R,1,4167417656
43443,567704531,2081,MZN4,20,17,3,R,1,4167417656
43443,567704531,2081,MZN4,20,17,3,R,1,4167417656
43443,567704531,2081,MZN4,20,17,3,R,1,4167417656
43443,567704531,2081,MZN4,20,17,3,R,1,4167417656
43443,567704531,2081,MZN4,20,17,3,R,1,4167417656
43443,567704531,2081,MZN4,20,17,3,R,1,4167417656
43443,567704531,2081,MZN4,20,17,3,R,1,4167417656
43873,567895641,2082,MZN4,21,1,1,R,1,4167419192
43735,567907146,2083,MZN4,21,1,3,L,1,4167417654
43735,4197193554,2084,MZN4,21,1,6,L,1,4167417654
43735,567739801,2085,MZN4,21,2,3,L,1,4167417654
43735,567738825,2086,MZN4,21,3,1,L,1,4167417654
43735,567738825,2086,MZN4,21,3,1,L,1,4167417654
43735,567738825,2086,MZN4,21,3,1,L,1,4167417654
43735,567738825,2086,MZN4,21,3,1,L,1,4167417654
43735,567738840,2087,MZN4,21,4,1,L,1,4167417654
43735,567738840,2087,MZN4,21,4,1,L,1,4167417654
43735,567738840,2087,MZN4,21,4,1,L,1,4167417654
43735,567738840,2087,MZN4,21,4,1,L,1,4167417654
43735,4197280305,2088,MZN4,21,4,1,R,1,4167417654
43735,567738836,2087,MZN4,21,4,5,L,1,4167417654
43735,567738510,2087,MZN4,21,4,7,R,1,4167417654
43735,567487691,1996,MZN4,21,5,1,R,1,4167417654
43735,567487691,1996,MZN4,21,5,1,R,1,4167417654
43735,567487691,1996,MZN4,21,5,1,R,1,4167417654
43735,567835852,2090,MZN4,21,6,6,R,1,4167417654
43735,567835852,2090,MZN4,21,6,6,R,1,4167417654
43735,567835852,2090,MZN4,21,6,6,R,1,4167417654
43735,567835852,2089,MZN4,21,6,6,R,1,4167417654
43735,567669810,1488,MZN4,21,7,4,L,1,4167417654
43735,567669822,2092,MZN4,21,8,5,R,1,4167417654
43735,567669822,2092,MZN4,21,8,5,R,1,4167417654
43735,567669822,2092,MZN4,21,8,5,R,1,4167417654
43735,567669824,2091,MZN4,21,8,5,R,1,4167417654
43735,4197287790,2093,MZN4,21,10,5,L,1,4167417654
43873,567746801,2094,MZN4,21,11,5,L,2,4167419192
43735,567516006,2095,MZN4,21,11,7,L,1,4167417654
43735,567518358,2096,MZN4,21,12,1,R,1,4167417654
43735,567518359,2096,MZN4,21,12,3,R,1,4167417654
43735,567759382,2097,MZN4,21,12,5,L,1,4167417654
43735,567754805,2098,MZN4,21,15,4,L,1,4167417654
43735,567351738,2099,MZN4,21,15,6,L,1,4167417654
43735,567351738,2099,MZN4,21,15,6,L,1,4167417654
43735,567747449,1751,MZN4,22,1,3,L,1,4167417654
43735,567655531,2100,MZN4,22,1,4,L,1,4167417654
43735,567655531,2100,MZN4,22,1,4,L,1,4167417654
43873,567678439,2101,MZN4,22,1,4,R,1,4167419192
43873,567678439,2101,MZN4,22,1,4,R,1,4167419192
43735,567730723,2102,MZN4,22,2,3,L,1,4167417654
43735,567307321,2103,MZN4,22,2,4,L,1,4167417654
43735,567757195,2104,MZN4,22,2,7,R,1,4167417654
43735,567757195,2104,MZN4,22,2,7,R,2,4167417654
43735,567755623,2105,MZN4,22,4,7,R,1,4167417654
43735,567487688,2106,MZN4,22,5,1,L,1,4167417654
43735,567487688,2106,MZN4,22,5,1,L,1,4167417654
43735,567487709,2106,MZN4,22,6,5,R,1,4167417654
43735,567487709,2107,MZN4,22,6,5,R,1,4167417654
43735,567685844,2108,MZN4,22,8,4,R,1,4167417654
43735,567714043,1787,MZN4,22,8,6,L,1,4167417654
43873,4197251104,2109,MZN4,22,8,6,R,1,4167419192
44506,567634263,2110,MZN4,22,11,2,L,1,4167417704
44506,567634263,2110,MZN4,22,11,2,L,1,4167417704
44506,567634263,2110,MZN4,22,11,2,L,1,4167417704
44506,567634263,2110,MZN4,22,11,2,L,1,4167417704
44506,567634263,2110,MZN4,22,11,2,L,1,4167417704
44506,567634263,2110,MZN4,22,11,2,L,1,4167417704
44506,567634263,2110,MZN4,22,11,2,L,1,4167417704
44506,567634263,2110,MZN4,22,11,2,L,1,4167417704
44506,567634263,2110,MZN4,22,11,2,L,1,4167417704
44506,567634263,2110,MZN4,22,11,2,L,1,4167417704
44506,567811610,2111,MZN4,22,12,4,R,1,4167417704
44506,567811611,2111,MZN4,22,12,4,R,1,4167417704
44506,567811611,2111,MZN4,22,12,4,R,1,4167417704
44506,567819116,2111,MZN4,22,12,6,R,1,4167417704
44506,567819116,2111,MZN4,22,12,6,R,1,4167417704
44506,567850688,2112,MZN4,22,13,4,L,1,4167417704
44506,567757212,2113,MZN4,22,14,2,R,1,4167417704
44506,567757212,2113,MZN4,22,14,2,R,1,4167417704
44506,567757222,2114,MZN4,22,15,5,R,1,4167417704
44506,567757205,2115,MZN4,22,17,1,L,1,4167417704
44506,4197273523,198,MZN4,22,17,3,R,1,4167417704
44506,4197273523,198,MZN4,22,17,3,R,1,4167417704
44506,567819313,2116,MZN4,22,17,5,R,1,4167417704
44506,567819313,2116,MZN4,22,17,5,R,1,4167417704
44506,567819313,2116,MZN4,22,17,5,R,1,4167417704
44506,567704710,1790,MZN4,22,17,6,R,1,4167417704
44506,567755907,2117,MZN4,22,17,6,R,1,4167417704
44506,567755907,2117,MZN4,22,17,6,R,1,4167417704
44506,567755907,2117,MZN4,22,17,6,R,1,4167417704
44506,567755907,2117,MZN4,22,17,6,R,1,4167417704
44506,567755907,2117,MZN4,22,17,6,R,1,4167417704
44506,567755894,2118,MZN4,23,1,1,R,1,4167417704
44506,567755894,2118,MZN4,23,1,1,R,1,4167417704
44506,567755894,2118,MZN4,23,1,1,R,1,4167417704
44506,567755894,2118,MZN4,23,1,1,R,1,4167417704
44506,567755894,2118,MZN4,23,1,1,R,1,4167417704
44506,567824621,2119,MZN4,23,2,1,R,1,4167417704
44506,567824621,2119,MZN4,23,2,1,R,1,4167417704
44506,567550927,1996,MZN4,23,2,2,L,1,4167417704
44506,567550927,1996,MZN4,23,2,2,L,1,4167417704
44506,567524733,2120,MZN4,23,3,2,L,1,4167417704
44506,567940625,2121,MZN4,23,3,3,R,1,4167417704
44506,567940625,2122,MZN4,23,3,3,R,1,4167417704
44506,567524736,2123,MZN4,23,3,5,L,1,4167417704
44506,567524734,2126,MZN4,23,3,5,R,1,4167417704
44506,567524734,2125,MZN4,23,3,5,R,1,4167417704
44506,567940623,2124,MZN4,23,3,5,R,1,4167417704
44506,567940623,2127,MZN4,23,3,5,R,1,4167417704
44506,4197286942,2128,MZN4,23,4,4,L,1,4167417704
44506,4197286942,2128,MZN4,23,4,4,L,1,4167417704
44506,567825897,2129,MZN4,23,4,4,R,1,4167417704
44506,567825897,2129,MZN4,23,4,4,R,1,4167417704
44506,567673252,2130,MZN4,23,4,6,R,1,4167417704
44506,567673252,2130,MZN4,23,4,6,R,1,4167417704
44506,567673252,2130,MZN4,23,4,6,R,1,4167417704
44506,567673252,2130,MZN4,23,4,6,R,1,4167417704
44506,567673252,2130,MZN4,23,4,6,R,1,4167417704
44506,567673252,2130,MZN4,23,4,6,R,1,4167417704
44506,567673252,2130,MZN4,23,4,6,R,1,4167417704
44506,567673252,2130,MZN4,23,4,6,R,1,4167417704
44506,567673252,2130,MZN4,23,4,6,R,1,4167417704
44506,567673252,2130,MZN4,23,4,6,R,1,4167417704
44506,567673252,2130,MZN4,23,4,6,R,1,4167417704
44506,567673252,2130,MZN4,23,4,6,R,1,4167417704
44506,567722939,2131,MZN4,23,6,4,L,1,4167417704
44506,567722939,2131,MZN4,23,6,4,L,1,4167417704
44506,567722939,2132,MZN4,23,6,4,L,1,4167417704
44506,567750039,2133,MZN4,23,7,1,R,1,4167417704
44506,567781774,2134,MZN4,23,10,2,L,1,4167417704
44506,567659046,2135,MZN4,23,10,3,L,1,4167417704
44506,567659046,2135,MZN4,23,10,3,L,1,4167417704
44506,4197181636,2136,MZN4,23,10,3,R,1,4167417704
44506,567730320,2137,MZN4,23,10,6,R,1,4167417704
44506,567730320,2137,MZN4,23,10,6,R,1,4167417704
44506,567730320,2137,MZN4,23,10,6,R,1,4167417704
44506,567730320,2137,MZN4,23,10,6,R,1,4167417704
44506,567730320,2137,MZN4,23,10,6,R,1,4167417704
44506,567730320,2137,MZN4,23,10,6,R,1,4167417704
44506,567730320,2137,MZN4,23,10,6,R,1,4167417704
44506,567730320,2137,MZN4,23,10,6,R,1,4167417704
44506,567718356,1766,MZN4,23,11,3,L,1,4167417704
44506,567718356,1766,MZN4,23,11,3,L,1,4167417704
44506,567704584,2138,MZN4,23,11,7,L,1,4167417704
44506,567704584,2138,MZN4,23,11,7,L,1,4167417704
43873,567654547,2139,MZN4,23,13,2,R,1,4167419192
44506,567819737,2140,MZN4,23,13,5,L,1,4167417704
44506,567819737,2140,MZN4,23,13,5,L,1,4167417704
44506,567819738,2141,MZN4,23,13,7,R,1,4167417704
44506,4197291354,2142,MZN4,23,14,1,L,1,4167417704
44506,567756766,2143,MZN4,23,14,2,R,1,4167417704
44506,567819724,2144,MZN4,23,14,4,R,1,4167417704
44506,567819724,2144,MZN4,23,14,4,R,1,4167417704
44506,567756764,2145,MZN4,23,14,5,R,1,4167417704
44506,567618913,2146,MZN4,23,15,2,L,1,4167417704
44506,567618913,2146,MZN4,23,15,2,L,1,4167417704
44506,567757216,1804,MZN4,23,15,4,L,1,4167417704
44506,4197291120,1800,MZN4,23,15,6,L,1,4167417704
44506,4197291120,1800,MZN4,23,15,6,L,1,4167417704
44506,4197291120,1800,MZN4,23,15,6,L,1,4167417704
44506,4197291120,1800,MZN4,23,15,6,L,1,4167417704
44506,567901992,2147,MZN4,23,16,4,L,1,4167417704
43873,567847673,2148,MZN4,23,16,5,L,1,4167419192
44506,567901991,2149,MZN4,23,16,7,L,1,4167417704
44506,567901991,2149,MZN4,23,16,7,L,1,4167417704
44506,4197318504,2150,MZN4,23,17,2,L,1,4167417704
44506,567833043,2070,MZN4,24,1,3,L,1,4167417704
44506,567324708,2151,MZN4,24,1,6,L,1,4167417704
44506,567651804,2152,MZN4,24,2,2,L,1,4167417704
44506,567651804,2152,MZN4,24,2,2,L,1,4167417704
43873,1217075537,2153,MZN4,24,3,3,L,1,4167419192
44506,4197302670,2154,MZN4,24,3,4,R,1,4167417704
44506,4197302670,2154,MZN4,24,3,4,R,1,4167417704
44506,567549454,2155,MZN4,24,4,1,L,1,4167417704
44506,567549454,2155,MZN4,24,4,1,L,1,4167417704
44506,567549454,2155,MZN4,24,4,1,L,1,4167417704
44506,567755328,2156,MZN4,24,4,5,L,1,4167417704
44506,567763075,2157,MZN4,24,4,5,L,1,4167417704
44506,567708813,2158,MZN4,24,4,5,R,1,4167417704
44506,567708813,2158,MZN4,24,4,5,R,1,4167417704
44506,567708813,2158,MZN4,24,4,5,R,1,4167417704
44506,567708813,2158,MZN4,24,4,5,R,1,4167417704
44506,567708813,2158,MZN4,24,4,5,R,1,4167417704
44506,567755330,2159,MZN4,24,5,3,L,1,4167417704
44506,1217053875,2124,MZN4,24,6,4,L,1,4167417704
44506,1217053875,1600,MZN4,24,6,4,L,1,4167417704
44506,1217053875,2124,MZN4,24,6,4,L,1,4167417704
44506,4197182299,2160,MZN4,24,8,7,R,1,4167417704
44506,4197182299,2160,MZN4,24,8,7,R,1,4167417704
44506,567779804,2162,MZN4,24,10,7,L,1,4167417704
44506,567779804,2162,MZN4,24,10,7,L,1,4167417704
44506,567819915,2161,MZN4,24,10,7,L,1,4167417704
44506,567518370,2163,MZN4,24,11,1,R,1,4167417704
44506,4197289461,2164,MZN4,24,11,2,R,1,4167417704
44506,567779806,2165,MZN4,24,11,4,L,1,4167417704
44506,567779806,2165,MZN4,24,11,4,L,1,4167417704
44506,567779806,2165,MZN4,24,11,4,L,1,4167417704
44506,567719816,2162,MZN4,24,11,5,L,1,4167417704
44506,567756915,2166,MZN4,24,11,7,L,1,4167417704
44506,4197289292,2167,MZN4,24,12,7,L,1,4167417704
44506,4197289292,2167,MZN4,24,12,7,L,1,4167417704
44506,4197289292,2167,MZN4,24,12,7,L,1,4167417704
44506,4197289292,2167,MZN4,24,12,7,L,1,4167417704
44506,4197289292,2167,MZN4,24,12,7,L,1,4167417704
44506,567754729,2168,MZN4,24,13,5,R,1,4167417704
44506,567754729,2168,MZN4,24,13,5,R,1,4167417704
43873,4197233872,2169,MZN4,24,13,7,L,1,4167419192
44506,567750033,2170,MZN4,24,14,2,R,1,4167417704
44506,567518376,2171,MZN4,24,14,3,R,1,4167417704
44506,567518376,2171,MZN4,24,14,3,R,1,4167417704
44506,567756805,2172,MZN4,24,14,7,L,1,4167417704
44506,4197184842,1897,MZN4,24,15,2,R,1,4167417704
44506,4197184842,1897,MZN4,24,15,2,R,1,4167417704
44506,4197184842,1897,MZN4,24,15,2,R,1,4167417704
44506,4197249701,2173,MZN4,24,15,3,L,1,4167417704
44506,4197249701,2173,MZN4,24,15,3,L,1,4167417704
44506,4197249701,2173,MZN4,24,15,3,L,1,4167417704
44506,567750030,2174,MZN4,24,15,7,L,1,4167417704
44506,4197287416,2173,MZN4,24,15,7,L,1,4167417704
44506,4197287416,2173,MZN4,24,15,7,L,1,4167417704
44506,4197305088,2175,MZN4,24,16,3,R,1,4167417704
44506,4197305088,2175,MZN4,24,16,3,R,1,4167417704
44506,567907888,2176,MZN4,24,16,7,R,1,4167417704
44506,567907886,2177,MZN4,24,17,6,R,1,4167417704
44506,567704691,2178,MZN4,25,1,2,R,1,4167417704
44506,567704691,2178,MZN4,25,1,2,R,1,4167417704
43735,567715777,1930,MZN4,25,2,2,R,1,4167417654
43735,567715777,1930,MZN4,25,2,2,R,3,4167417654
43735,567715777,2179,MZN4,25,2,2,R,3,4167417654
43735,567715777,2179,MZN4,25,2,2,R,1,4167417654
43735,567754656,2180,MZN4,25,2,3,R,1,4167417654
43735,567754656,2180,MZN4,25,2,3,R,1,4167417654
43735,567754656,2180,MZN4,25,2,3,R,1,4167417654
43735,567756730,2181,MZN4,25,2,4,R,1,4167417654
43735,567754661,2182,MZN4,25,3,2,R,1,4167417654
43735,567754661,2182,MZN4,25,3,2,R,1,4167417654
43735,567704623,2183,MZN4,25,3,5,R,1,4167417654
43735,4197267260,2184,MZN4,25,4,1,L,1,4167417654
43735,567704616,2185,MZN4,25,4,6,L,2,4167417654
43735,567812345,2187,MZN4,25,5,3,L,1,4167417654
43735,567812345,2187,MZN4,25,5,3,L,3,4167417654
43735,567812345,2187,MZN4,25,5,3,L,2,4167417654
43735,567812349,2186,MZN4,25,5,3,L,1,4167417654
43735,567812349,2186,MZN4,25,5,3,L,1,4167417654
43735,567812723,2188,MZN4,25,5,4,R,2,4167417654
43735,567812723,2188,MZN4,25,5,4,R,1,4167417654
43735,4197267241,2188,MZN4,25,6,2,L,1,4167417654
43735,4197291040,2189,MZN4,25,7,1,L,1,4167417654
43735,4197291040,2189,MZN4,25,7,1,L,1,4167417654
43735,4197291040,2189,MZN4,25,7,1,L,1,4167417654
43735,4197291040,2189,MZN4,25,7,1,L,1,4167417654
43735,567818337,2190,MZN4,25,7,2,L,1,4167417654
43735,567818337,2190,MZN4,25,7,2,L,1,4167417654
43735,567818339,2191,MZN4,25,7,3,R,1,4167417654
43735,567818339,2191,MZN4,25,7,3,R,1,4167417654
43735,567818339,2191,MZN4,25,7,3,R,1,4167417654
43735,567818339,2191,MZN4,25,7,3,R,1,4167417654
43735,567818339,2191,MZN4,25,7,3,R,1,4167417654
43735,567818339,2191,MZN4,25,7,3,R,1,4167417654
43735,567818339,2191,MZN4,25,7,3,R,1,4167417654
43735,567818339,2191,MZN4,25,7,3,R,1,4167417654
43735,567818339,2191,MZN4,25,7,3,R,1,4167417654
43735,567818339,2191,MZN4,25,7,3,R,1,4167417654
43735,567818339,2191,MZN4,25,7,3,R,1,4167417654
43735,567744543,2192,MZN4,25,7,4,R,1,4167417654
43873,4197205820,2193,MZN4,25,7,5,R,1,4167419192
43735,4197291024,2194,MZN4,25,7,6,L,1,4167417654
43735,4197291024,2194,MZN4,25,7,6,L,1,4167417654
43735,4197291042,2194,MZN4,25,7,7,L,1,4167417654
43735,567805493,2195,MZN4,25,8,3,L,1,4167417654
43735,4197267240,2196,MZN4,25,8,6,L,2,4167417654
43735,4197183701,2197,MZN4,25,8,7,L,2,4167417654
43735,567812411,2198,MZN4,25,9,2,L,1,4167417654
43735,567812411,2198,MZN4,25,9,2,L,1,4167417654
43735,567812411,2198,MZN4,25,9,2,L,1,4167417654
43735,567812411,2198,MZN4,25,9,2,L,1,4167417654
43735,567744349,2199,MZN4,25,9,4,L,1,4167417654
43735,567744349,2199,MZN4,25,9,4,L,1,4167417654
43735,567747266,2200,MZN4,25,10,1,R,1,4167417654
43735,567583094,2202,MZN4,25,10,4,R,1,4167417654
43735,567795804,2201,MZN4,25,10,4,R,1,4167417654
43735,567756859,2203,MZN4,25,10,7,L,1,4167417654
43735,567756859,2203,MZN4,25,10,7,L,1,4167417654
43735,567756859,2203,MZN4,25,10,7,L,1,4167417654
43735,567756859,2203,MZN4,25,10,7,L,1,4167417654
43735,567756859,2203,MZN4,25,10,7,L,1,4167417654
43735,567756859,2203,MZN4,25,10,7,L,1,4167417654
43735,567756859,2203,MZN4,25,10,7,L,1,4167417654
43735,567747265,1704,MZN4,25,11,2,R,1,4167417654
43735,567747265,2102,MZN4,25,11,2,R,1,4167417654
43735,567803242,2204,MZN4,25,11,3,R,1,4167417654
43735,4197265287,2205,MZN4,25,12,6,R,1,4167417654
43735,567802176,2206,MZN4,25,15,4,R,1,4167417654
43735,4197189515,2207,MZN4,25,15,7,L,1,4167417654
43735,4197189515,2207,MZN4,25,15,7,L,3,4167417654
43735,4197189515,2207,MZN4,25,15,7,L,1,4167417654
43735,567801684,2208,MZN4,25,16,5,R,1,4167417654
43735,567756858,2203,MZN4,25,16,7,R,3,4167417654
43735,567952859,2209,MZN4,25,17,3,R,1,4167417654
43735,567952859,2209,MZN4,25,17,3,R,1,4167417654
43735,567952859,2209,MZN4,25,17,3,R,1,4167417654
43735,567952859,2209,MZN4,25,17,3,R,1,4167417654
43735,567952859,2209,MZN4,25,17,3,R,3,4167417654
43735,567952861,2209,MZN4,25,17,3,R,1,4167417654
43735,567952861,2209,MZN4,25,17,3,R,1,4167417654
43735,567952861,2209,MZN4,25,17,3,R,1,4167417654
43735,567952861,2209,MZN4,25,17,3,R,1,4167417654
43735,567952861,2209,MZN4,25,17,3,R,1,4167417654
43735,567952861,2209,MZN4,25,17,3,R,1,4167417654
43735,567952861,2209,MZN4,25,17,3,R,1,4167417654
43735,567516848,2210,MZN4,25,17,4,L,1,4167417654
43873,567756852,2211,MZN4,26,1,1,L,1,4167417712
43873,567756852,2211,MZN4,26,1,1,L,2,4167417712
43873,567756852,2211,MZN4,26,1,1,L,1,4167417712
43873,4197227076,2212,MZN4,26,1,2,R,1,4167419192
43873,567713953,2213,MZN4,26,1,5,L,2,4167417712
43873,567713953,2213,MZN4,26,1,5,L,2,4167417712
43873,567713953,2213,MZN4,26,1,5,L,3,4167417712
43873,567713953,2213,MZN4,26,1,5,L,2,4167417712
43873,567713953,2213,MZN4,26,1,5,L,3,4167417712
43873,567713953,2213,MZN4,26,1,5,L,1,4167417712
43873,567713953,2213,MZN4,26,1,5,L,2,4167417712
44506,567713953,2213,MZN4,26,1,5,L,1,4167417704
44506,567713953,2213,MZN4,26,1,5,L,1,4167417704
44506,567713953,2213,MZN4,26,1,5,L,1,4167417704
44506,567713953,2213,MZN4,26,1,5,L,1,4167417704
44506,567713953,2213,MZN4,26,1,5,L,1,4167417704
44506,567713953,2213,MZN4,26,1,5,L,1,4167417704
44506,567713953,2213,MZN4,26,1,5,L,1,4167417704
44506,567713953,2213,MZN4,26,1,5,L,1,4167417704
44506,567713953,2213,MZN4,26,1,5,L,1,4167417704
44506,567713953,2213,MZN4,26,1,5,L,1,4167417704
